split,raw_label,plant,disease_label,filename,filepath,relative_filepath,class_id
train,corn rust,corn,rust,corn_rust_32.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_32.jpg,train/corn rust/corn_rust_32.jpg,30
train,corn rust,corn,rust,corn_rust_35.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_35.jpg,train/corn rust/corn_rust_35.jpg,30
train,corn rust,corn,rust,corn_rust_36.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_36.jpg,train/corn rust/corn_rust_36.jpg,30
train,corn rust,corn,rust,corn_rust_40.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_40.jpg,train/corn rust/corn_rust_40.jpg,30
train,corn rust,corn,rust,corn_rust_41.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_41.jpg,train/corn rust/corn_rust_41.jpg,30
train,corn rust,corn,rust,corn_rust_42.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_42.jpg,train/corn rust/corn_rust_42.jpg,30
train,corn rust,corn,rust,corn_rust_46.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_46.jpg,train/corn rust/corn_rust_46.jpg,30
train,corn rust,corn,rust,corn_rust_48.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_48.jpg,train/corn rust/corn_rust_48.jpg,30
train,corn rust,corn,rust,corn_rust_5.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_5.jpg,train/corn rust/corn_rust_5.jpg,30
train,corn rust,corn,rust,corn_rust_51.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_51.jpg,train/corn rust/corn_rust_51.jpg,30
train,corn rust,corn,rust,corn_rust_53.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_53.jpg,train/corn rust/corn_rust_53.jpg,30
train,corn rust,corn,rust,corn_rust_54.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_54.jpg,train/corn rust/corn_rust_54.jpg,30
train,corn rust,corn,rust,corn_rust_56.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_56.jpg,train/corn rust/corn_rust_56.jpg,30
train,corn rust,corn,rust,corn_rust_57.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_57.jpg,train/corn rust/corn_rust_57.jpg,30
train,corn rust,corn,rust,corn_rust_58.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_58.jpg,train/corn rust/corn_rust_58.jpg,30
train,corn rust,corn,rust,corn_rust_59.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_59.jpg,train/corn rust/corn_rust_59.jpg,30
train,corn rust,corn,rust,corn_rust_6.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_6.jpg,train/corn rust/corn_rust_6.jpg,30
train,corn rust,corn,rust,corn_rust_60.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_60.jpg,train/corn rust/corn_rust_60.jpg,30
train,corn rust,corn,rust,corn_rust_62.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_62.jpg,train/corn rust/corn_rust_62.jpg,30
train,corn rust,corn,rust,corn_rust_63.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_63.jpg,train/corn rust/corn_rust_63.jpg,30
train,corn rust,corn,rust,corn_rust_65.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_65.jpg,train/corn rust/corn_rust_65.jpg,30
train,corn rust,corn,rust,corn_rust_69.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_69.jpg,train/corn rust/corn_rust_69.jpg,30
train,corn rust,corn,rust,corn_rust_7.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_7.jpg,train/corn rust/corn_rust_7.jpg,30
train,corn rust,corn,rust,corn_rust_70.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_70.jpg,train/corn rust/corn_rust_70.jpg,30
train,corn rust,corn,rust,corn_rust_72.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_72.jpg,train/corn rust/corn_rust_72.jpg,30
train,corn rust,corn,rust,corn_rust_74.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_74.jpg,train/corn rust/corn_rust_74.jpg,30
train,corn rust,corn,rust,corn_rust_77.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_77.jpg,train/corn rust/corn_rust_77.jpg,30
train,corn rust,corn,rust,corn_rust_80.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_80.jpg,train/corn rust/corn_rust_80.jpg,30
train,corn rust,corn,rust,corn_rust_81.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_81.jpg,train/corn rust/corn_rust_81.jpg,30
train,corn rust,corn,rust,corn_rust_82.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_82.jpg,train/corn rust/corn_rust_82.jpg,30
train,corn rust,corn,rust,corn_rust_87.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_87.jpg,train/corn rust/corn_rust_87.jpg,30
train,corn rust,corn,rust,corn_rust_9.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_9.jpg,train/corn rust/corn_rust_9.jpg,30
train,corn rust,corn,rust,corn_rust_90.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_90.jpg,train/corn rust/corn_rust_90.jpg,30
train,corn rust,corn,rust,corn_rust_92.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_92.jpg,train/corn rust/corn_rust_92.jpg,30
train,corn rust,corn,rust,corn_rust_98.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_98.jpg,train/corn rust/corn_rust_98.jpg,30
train,corn rust,corn,rust,corn_rust_99.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_99.jpg,train/corn rust/corn_rust_99.jpg,30
train,corn rust,corn,rust,corn_rust_google_0000.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0000.jpg,train/corn rust/corn_rust_google_0000.jpg,30
train,corn rust,corn,rust,corn_rust_google_0002.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0002.jpg,train/corn rust/corn_rust_google_0002.jpg,30
train,corn rust,corn,rust,corn_rust_google_0003.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0003.jpg,train/corn rust/corn_rust_google_0003.jpg,30
train,corn rust,corn,rust,corn_rust_google_0005.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0005.jpg,train/corn rust/corn_rust_google_0005.jpg,30
train,corn rust,corn,rust,corn_rust_google_0006.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0006.jpg,train/corn rust/corn_rust_google_0006.jpg,30
train,corn rust,corn,rust,corn_rust_google_0007.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0007.jpg,train/corn rust/corn_rust_google_0007.jpg,30
train,corn rust,corn,rust,corn_rust_google_0008.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0008.jpg,train/corn rust/corn_rust_google_0008.jpg,30
train,corn rust,corn,rust,corn_rust_google_0009.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0009.jpg,train/corn rust/corn_rust_google_0009.jpg,30
train,corn rust,corn,rust,corn_rust_google_0011.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0011.jpg,train/corn rust/corn_rust_google_0011.jpg,30
train,corn rust,corn,rust,corn_rust_google_0012.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0012.jpg,train/corn rust/corn_rust_google_0012.jpg,30
train,corn rust,corn,rust,corn_rust_google_0013.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0013.jpg,train/corn rust/corn_rust_google_0013.jpg,30
train,corn rust,corn,rust,corn_rust_google_0015.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0015.jpg,train/corn rust/corn_rust_google_0015.jpg,30
train,corn rust,corn,rust,corn_rust_google_0016.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0016.jpg,train/corn rust/corn_rust_google_0016.jpg,30
train,corn rust,corn,rust,corn_rust_google_0018.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0018.jpg,train/corn rust/corn_rust_google_0018.jpg,30
train,corn rust,corn,rust,corn_rust_google_0019.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0019.jpg,train/corn rust/corn_rust_google_0019.jpg,30
train,corn rust,corn,rust,corn_rust_google_0020.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0020.jpg,train/corn rust/corn_rust_google_0020.jpg,30
train,corn rust,corn,rust,corn_rust_google_0021.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0021.jpg,train/corn rust/corn_rust_google_0021.jpg,30
train,corn rust,corn,rust,corn_rust_google_0022.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0022.jpg,train/corn rust/corn_rust_google_0022.jpg,30
train,corn rust,corn,rust,corn_rust_google_0024.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0024.jpg,train/corn rust/corn_rust_google_0024.jpg,30
train,corn rust,corn,rust,corn_rust_google_0026.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0026.jpg,train/corn rust/corn_rust_google_0026.jpg,30
train,corn rust,corn,rust,corn_rust_google_0027.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0027.jpg,train/corn rust/corn_rust_google_0027.jpg,30
train,corn rust,corn,rust,corn_rust_google_0029.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0029.jpg,train/corn rust/corn_rust_google_0029.jpg,30
train,corn rust,corn,rust,corn_rust_google_0031.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0031.jpg,train/corn rust/corn_rust_google_0031.jpg,30
train,corn rust,corn,rust,corn_rust_google_0032.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0032.jpg,train/corn rust/corn_rust_google_0032.jpg,30
train,corn rust,corn,rust,corn_rust_google_0034.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0034.jpg,train/corn rust/corn_rust_google_0034.jpg,30
train,corn rust,corn,rust,corn_rust_google_0035.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0035.jpg,train/corn rust/corn_rust_google_0035.jpg,30
train,corn rust,corn,rust,corn_rust_google_0037.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0037.jpg,train/corn rust/corn_rust_google_0037.jpg,30
train,corn rust,corn,rust,corn_rust_google_0039.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0039.jpg,train/corn rust/corn_rust_google_0039.jpg,30
train,corn rust,corn,rust,corn_rust_google_0040.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0040.jpg,train/corn rust/corn_rust_google_0040.jpg,30
train,corn rust,corn,rust,corn_rust_google_0042.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0042.jpg,train/corn rust/corn_rust_google_0042.jpg,30
train,corn rust,corn,rust,corn_rust_google_0044.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0044.jpg,train/corn rust/corn_rust_google_0044.jpg,30
train,corn rust,corn,rust,corn_rust_google_0046.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0046.jpg,train/corn rust/corn_rust_google_0046.jpg,30
train,corn rust,corn,rust,corn_rust_google_0048.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0048.jpg,train/corn rust/corn_rust_google_0048.jpg,30
train,corn rust,corn,rust,corn_rust_google_0049.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0049.jpg,train/corn rust/corn_rust_google_0049.jpg,30
train,corn rust,corn,rust,corn_rust_google_0050.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0050.jpg,train/corn rust/corn_rust_google_0050.jpg,30
train,corn rust,corn,rust,corn_rust_google_0052.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0052.jpg,train/corn rust/corn_rust_google_0052.jpg,30
train,corn rust,corn,rust,corn_rust_google_0053.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0053.jpg,train/corn rust/corn_rust_google_0053.jpg,30
train,corn rust,corn,rust,corn_rust_google_0056.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0056.jpg,train/corn rust/corn_rust_google_0056.jpg,30
train,corn rust,corn,rust,corn_rust_google_0057.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0057.jpg,train/corn rust/corn_rust_google_0057.jpg,30
train,corn rust,corn,rust,corn_rust_google_0058.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0058.jpg,train/corn rust/corn_rust_google_0058.jpg,30
train,corn rust,corn,rust,corn_rust_google_0059.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0059.jpg,train/corn rust/corn_rust_google_0059.jpg,30
train,corn rust,corn,rust,corn_rust_google_0061.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0061.jpg,train/corn rust/corn_rust_google_0061.jpg,30
train,corn rust,corn,rust,corn_rust_google_0063.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0063.jpg,train/corn rust/corn_rust_google_0063.jpg,30
train,corn rust,corn,rust,corn_rust_google_0066.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0066.jpg,train/corn rust/corn_rust_google_0066.jpg,30
train,corn rust,corn,rust,corn_rust_google_0067.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0067.jpg,train/corn rust/corn_rust_google_0067.jpg,30
train,corn rust,corn,rust,corn_rust_google_0068.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0068.jpg,train/corn rust/corn_rust_google_0068.jpg,30
train,corn rust,corn,rust,corn_rust_google_0071.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0071.jpg,train/corn rust/corn_rust_google_0071.jpg,30
train,corn rust,corn,rust,corn_rust_google_0072.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0072.jpg,train/corn rust/corn_rust_google_0072.jpg,30
train,corn rust,corn,rust,corn_rust_google_0074.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0074.jpg,train/corn rust/corn_rust_google_0074.jpg,30
train,corn rust,corn,rust,corn_rust_google_0077.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0077.jpg,train/corn rust/corn_rust_google_0077.jpg,30
train,corn rust,corn,rust,corn_rust_google_0078.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0078.jpg,train/corn rust/corn_rust_google_0078.jpg,30
train,corn rust,corn,rust,corn_rust_google_0079.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0079.jpg,train/corn rust/corn_rust_google_0079.jpg,30
train,corn rust,corn,rust,corn_rust_google_0080.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0080.jpg,train/corn rust/corn_rust_google_0080.jpg,30
train,corn rust,corn,rust,corn_rust_google_0081.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0081.jpg,train/corn rust/corn_rust_google_0081.jpg,30
train,corn rust,corn,rust,corn_rust_google_0082.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0082.jpg,train/corn rust/corn_rust_google_0082.jpg,30
train,corn rust,corn,rust,corn_rust_google_0084.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0084.jpg,train/corn rust/corn_rust_google_0084.jpg,30
train,corn rust,corn,rust,corn_rust_google_0086.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0086.jpg,train/corn rust/corn_rust_google_0086.jpg,30
train,corn rust,corn,rust,corn_rust_google_0087.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0087.jpg,train/corn rust/corn_rust_google_0087.jpg,30
train,corn rust,corn,rust,corn_rust_google_0088.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0088.jpg,train/corn rust/corn_rust_google_0088.jpg,30
train,corn rust,corn,rust,corn_rust_google_0091.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0091.jpg,train/corn rust/corn_rust_google_0091.jpg,30
train,corn rust,corn,rust,corn_rust_google_0092.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0092.jpg,train/corn rust/corn_rust_google_0092.jpg,30
train,corn rust,corn,rust,corn_rust_google_0096.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0096.jpg,train/corn rust/corn_rust_google_0096.jpg,30
train,corn rust,corn,rust,corn_rust_google_0097.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0097.jpg,train/corn rust/corn_rust_google_0097.jpg,30
train,corn rust,corn,rust,corn_rust_google_0101.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0101.jpg,train/corn rust/corn_rust_google_0101.jpg,30
train,corn rust,corn,rust,corn_rust_google_0103.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0103.jpg,train/corn rust/corn_rust_google_0103.jpg,30
train,corn rust,corn,rust,corn_rust_google_0105.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0105.jpg,train/corn rust/corn_rust_google_0105.jpg,30
train,corn rust,corn,rust,corn_rust_google_0107.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0107.jpg,train/corn rust/corn_rust_google_0107.jpg,30
train,corn rust,corn,rust,corn_rust_google_0109.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0109.jpg,train/corn rust/corn_rust_google_0109.jpg,30
train,corn rust,corn,rust,corn_rust_google_0112.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0112.jpg,train/corn rust/corn_rust_google_0112.jpg,30
train,corn rust,corn,rust,corn_rust_google_0113.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0113.jpg,train/corn rust/corn_rust_google_0113.jpg,30
train,corn rust,corn,rust,corn_rust_google_0115.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0115.jpg,train/corn rust/corn_rust_google_0115.jpg,30
train,corn rust,corn,rust,corn_rust_google_0117.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0117.jpg,train/corn rust/corn_rust_google_0117.jpg,30
train,corn rust,corn,rust,corn_rust_google_0119.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0119.jpg,train/corn rust/corn_rust_google_0119.jpg,30
train,corn rust,corn,rust,corn_rust_google_0123.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0123.jpg,train/corn rust/corn_rust_google_0123.jpg,30
train,corn rust,corn,rust,corn_rust_google_0125.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0125.jpg,train/corn rust/corn_rust_google_0125.jpg,30
train,corn rust,corn,rust,corn_rust_google_0127.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0127.jpg,train/corn rust/corn_rust_google_0127.jpg,30
train,corn rust,corn,rust,corn_rust_google_0131.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0131.jpg,train/corn rust/corn_rust_google_0131.jpg,30
train,corn rust,corn,rust,corn_rust_google_0132.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0132.jpg,train/corn rust/corn_rust_google_0132.jpg,30
train,corn rust,corn,rust,corn_rust_google_0137.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0137.jpg,train/corn rust/corn_rust_google_0137.jpg,30
train,corn rust,corn,rust,corn_rust_google_0140.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0140.jpg,train/corn rust/corn_rust_google_0140.jpg,30
train,corn rust,corn,rust,corn_rust_google_0141.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0141.jpg,train/corn rust/corn_rust_google_0141.jpg,30
train,corn rust,corn,rust,corn_rust_google_0142.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0142.jpg,train/corn rust/corn_rust_google_0142.jpg,30
train,corn rust,corn,rust,corn_rust_google_0146.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0146.jpg,train/corn rust/corn_rust_google_0146.jpg,30
train,corn rust,corn,rust,corn_rust_google_0148.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0148.jpg,train/corn rust/corn_rust_google_0148.jpg,30
train,corn rust,corn,rust,corn_rust_google_0149.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0149.jpg,train/corn rust/corn_rust_google_0149.jpg,30
train,corn rust,corn,rust,corn_rust_google_0152.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0152.jpg,train/corn rust/corn_rust_google_0152.jpg,30
train,corn rust,corn,rust,corn_rust_google_0156.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0156.jpg,train/corn rust/corn_rust_google_0156.jpg,30
train,corn rust,corn,rust,corn_rust_google_0157.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0157.jpg,train/corn rust/corn_rust_google_0157.jpg,30
train,corn rust,corn,rust,corn_rust_google_0160.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0160.jpg,train/corn rust/corn_rust_google_0160.jpg,30
train,corn rust,corn,rust,corn_rust_google_0165.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0165.jpg,train/corn rust/corn_rust_google_0165.jpg,30
train,corn rust,corn,rust,corn_rust_google_0170.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0170.jpg,train/corn rust/corn_rust_google_0170.jpg,30
train,corn rust,corn,rust,corn_rust_google_0171.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0171.jpg,train/corn rust/corn_rust_google_0171.jpg,30
train,corn rust,corn,rust,corn_rust_google_0173.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0173.jpg,train/corn rust/corn_rust_google_0173.jpg,30
train,corn rust,corn,rust,corn_rust_google_0174.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0174.jpg,train/corn rust/corn_rust_google_0174.jpg,30
train,corn rust,corn,rust,corn_rust_google_0177.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0177.jpg,train/corn rust/corn_rust_google_0177.jpg,30
train,corn rust,corn,rust,corn_rust_google_0179.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0179.jpg,train/corn rust/corn_rust_google_0179.jpg,30
train,corn rust,corn,rust,corn_rust_google_0180.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0180.jpg,train/corn rust/corn_rust_google_0180.jpg,30
train,corn rust,corn,rust,corn_rust_google_0181.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0181.jpg,train/corn rust/corn_rust_google_0181.jpg,30
train,corn rust,corn,rust,corn_rust_google_0182.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0182.jpg,train/corn rust/corn_rust_google_0182.jpg,30
train,corn rust,corn,rust,corn_rust_google_0186.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0186.jpg,train/corn rust/corn_rust_google_0186.jpg,30
train,corn rust,corn,rust,corn_rust_google_0190.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0190.jpg,train/corn rust/corn_rust_google_0190.jpg,30
train,corn rust,corn,rust,corn_rust_google_0191.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0191.jpg,train/corn rust/corn_rust_google_0191.jpg,30
train,corn rust,corn,rust,corn_rust_google_0196.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0196.jpg,train/corn rust/corn_rust_google_0196.jpg,30
train,corn rust,corn,rust,corn_rust_google_0197.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0197.jpg,train/corn rust/corn_rust_google_0197.jpg,30
train,corn rust,corn,rust,corn_rust_google_0203.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0203.jpg,train/corn rust/corn_rust_google_0203.jpg,30
train,corn rust,corn,rust,corn_rust_google_0205.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0205.jpg,train/corn rust/corn_rust_google_0205.jpg,30
train,corn rust,corn,rust,corn_rust_google_0207.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0207.jpg,train/corn rust/corn_rust_google_0207.jpg,30
train,corn rust,corn,rust,corn_rust_google_0211.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0211.jpg,train/corn rust/corn_rust_google_0211.jpg,30
train,corn rust,corn,rust,corn_rust_google_0214.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0214.jpg,train/corn rust/corn_rust_google_0214.jpg,30
train,corn rust,corn,rust,corn_rust_google_0220.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0220.jpg,train/corn rust/corn_rust_google_0220.jpg,30
train,corn rust,corn,rust,corn_rust_google_0224.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0224.jpg,train/corn rust/corn_rust_google_0224.jpg,30
train,corn rust,corn,rust,corn_rust_google_0227.jpg,/content/drive/My Drive/Plant Disease/train/corn rust/corn_rust_google_0227.jpg,train/corn rust/corn_rust_google_0227.jpg,30
train,corn smut,corn,smut,corn_smut_10.jpg,/content/drive/My Drive/Plant Disease/train/corn smut/corn_smut_10.jpg,train/corn smut/corn_smut_10.jpg,35
train,corn smut,corn,smut,corn_smut_13.jpg,/content/drive/My Drive/Plant Disease/train/corn smut/corn_smut_13.jpg,train/corn smut/corn_smut_13.jpg,35
train,corn smut,corn,smut,corn_smut_156.jpg,/content/drive/My Drive/Plant Disease/train/corn smut/corn_smut_156.jpg,train/corn smut/corn_smut_156.jpg,35
train,corn smut,corn,smut,corn_smut_159.jpg,/content/drive/My Drive/Plant Disease/train/corn smut/corn_smut_159.jpg,train/corn smut/corn_smut_159.jpg,35
train,corn smut,corn,smut,corn_smut_16.jpg,/content/drive/My Drive/Plant Disease/train/corn smut/corn_smut_16.jpg,train/corn smut/corn_smut_16.jpg,35
train,corn smut,corn,smut,corn_smut_17.jpg,/content/drive/My Drive/Plant Disease/train/corn smut/corn_smut_17.jpg,train/corn smut/corn_smut_17.jpg,35
train,corn smut,corn,smut,corn_smut_170.jpg,/content/drive/My Drive/Plant Disease/train/corn smut/corn_smut_170.jpg,train/corn smut/corn_smut_170.jpg,35
train,corn smut,corn,smut,corn_smut_185.jpg,/content/drive/My Drive/Plant Disease/train/corn smut/corn_smut_185.jpg,train/corn smut/corn_smut_185.jpg,35
